player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Davion Mitchell,MIA,points_rebounds_assists,13.5,PrizePicks,2026-04-14,,,17.0
Andrew Wiggins,MIA,points,13.5,PrizePicks,2026-04-14,,,15.0
Jaime Jaquez,MIA,points_rebounds,13.5,PrizePicks,2026-04-14,,,16.0
Davion Mitchell,MIA,points_assists,13.5,PrizePicks,2026-04-14,,,14.5
Jaime Jaquez,MIA,points_assists,13.5,PrizePicks,2026-04-14,,,16.0
Bam Adebayo,MIA,rebounds,12.5,PrizePicks,2026-04-14,,,11.0
Moussa Diabaté,CHA,rebounds,12.5,PrizePicks,2026-04-14,,,10.0
Moussa Diabaté,CHA,rebounds_assists,12.5,PrizePicks,2026-04-14,,,12.5
Miles Bridges,CHA,points,12.5,PrizePicks,2026-04-14,,,14.25
Bam Adebayo,MIA,rebounds_assists,12.5,PrizePicks,2026-04-14,,,15.25
Miles Bridges,CHA,rebounds_assists,12.5,PrizePicks,2026-04-14,,,11.0
Tyler Herro,MIA,rebounds_assists,12.5,PrizePicks,2026-04-14,,,9.25
Pelle Larsson,MIA,points_rebounds_assists,12.5,PrizePicks,2026-04-14,,,14.5
LaMelo Ball,CHA,rebounds_assists,12.5,PrizePicks,2026-04-14,,,14.0
Davion Mitchell,MIA,points_assists,12.5,PrizePicks,2026-04-14,,,14.5
Kel'el Ware,MIA,points_rebounds,12.5,PrizePicks,2026-04-14,,,14.5
Pelle Larsson,MIA,points_rebounds,12.0,PrizePicks,2026-04-14,,,12.0
Miles Bridges,CHA,fga,12.0,PrizePicks,2026-04-14,,,12.0
Andrew Wiggins,MIA,points,11.5,PrizePicks,2026-04-14,,,15.0
Bam Adebayo,MIA,rebounds,11.5,PrizePicks,2026-04-14,,,11.0
Bam Adebayo,MIA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,15.25
LaMelo Ball,CHA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,14.0
Miles Bridges,CHA,points,11.5,PrizePicks,2026-04-14,,,14.25
Moussa Diabaté,CHA,points,11.5,PrizePicks,2026-04-14,,,8.75
Pelle Larsson,MIA,points,11.5,PrizePicks,2026-04-14,,,9.75
Tyler Herro,MIA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.25
Brandon Miller,CHA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
Davion Mitchell,MIA,points,11.5,PrizePicks,2026-04-14,,,8.5
Davion Mitchell,MIA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
Kon Knueppel,CHA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,9.5
Miles Bridges,CHA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,11.0
Moussa Diabaté,CHA,rebounds,11.5,PrizePicks,2026-04-14,,,10.0
Moussa Diabaté,CHA,rebounds_assists,11.5,PrizePicks,2026-04-14,,,12.5
Davion Mitchell,MIA,points_assists,11.5,PrizePicks,2026-04-14,,,14.5
Jaime Jaquez,MIA,points_assists,11.5,PrizePicks,2026-04-14,,,16.0
Jaime Jaquez,MIA,points_rebounds,11.5,PrizePicks,2026-04-14,,,16.0
Coby White,CHA,points_rebounds,11.5,PrizePicks,2026-04-14,,,18.0
Coby White,CHA,points_assists,11.5,PrizePicks,2026-04-14,,,16.5
Grant Williams,CHA,points_rebounds,11.5,PrizePicks,2026-04-14,,,10.5
LaMelo Ball,CHA,assists,11.5,PrizePicks,2026-04-14,,,8.25
Moussa Diabaté,CHA,points_assists,11.5,PrizePicks,2026-04-14,,,10.5
Ryan Kalkbrenner,CHA,points_rebounds,11.5,PrizePicks,2026-04-14,,,8.5
Andrew Wiggins,MIA,points_assists,11.5,PrizePicks,2026-04-14,,,15.5
Kel'el Ware,MIA,points_rebounds,11.5,PrizePicks,2026-04-14,,,14.5
Davion Mitchell,MIA,points_rebounds,11.0,PrizePicks,2026-04-14,,,11.0
Grant Williams,CHA,points_rebounds_assists,11.0,PrizePicks,2026-04-14,,,11.0
Jaime Jaquez,MIA,points,11.0,PrizePicks,2026-04-14,,,12.25
LaMelo Ball,CHA,assists,10.5,PrizePicks,2026-04-14,,,8.25
Bam Adebayo,MIA,rebounds,10.5,PrizePicks,2026-04-14,,,11.0
Moussa Diabaté,CHA,points,10.5,PrizePicks,2026-04-14,,,8.75
Brandon Miller,CHA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Jaime Jaquez,MIA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,7.5
Kel'el Ware,MIA,rebounds,10.5,PrizePicks,2026-04-14,,,7.5
Miles Bridges,CHA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,11.0
Moussa Diabaté,CHA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,12.5
Tyler Herro,MIA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.25
Andrew Wiggins,MIA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,7.75
Coby White,CHA,points,10.5,PrizePicks,2026-04-14,,,13.5
Moussa Diabaté,CHA,points_assists,10.5,PrizePicks,2026-04-14,,,10.5
Kon Knueppel,CHA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Miles Bridges,CHA,points,10.5,PrizePicks,2026-04-14,,,14.25
Pelle Larsson,MIA,points,10.5,PrizePicks,2026-04-14,,,9.75
Davion Mitchell,MIA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Kel'el Ware,MIA,rebounds_assists,10.5,PrizePicks,2026-04-14,,,9.5
Pelle Larsson,MIA,points_rebounds_assists,10.5,PrizePicks,2026-04-14,,,14.5
Pelle Larsson,MIA,points_rebounds,10.5,PrizePicks,2026-04-14,,,12.0
Moussa Diabaté,CHA,rebounds,10.0,PrizePicks,2026-04-14,,,10.0
Andrew Wiggins,MIA,points,9.5,PrizePicks,2026-04-14,,,15.0
Davion Mitchell,MIA,points_rebounds,9.5,PrizePicks,2026-04-14,,,11.0
Davion Mitchell,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Kon Knueppel,CHA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
LaMelo Ball,CHA,assists,9.5,PrizePicks,2026-04-14,,,8.25
Andrew Wiggins,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.75
Brandon Miller,CHA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Davion Mitchell,MIA,points,9.5,PrizePicks,2026-04-14,,,8.5
Moussa Diabaté,CHA,points_assists,9.5,PrizePicks,2026-04-14,,,10.5
Moussa Diabaté,CHA,rebounds,9.5,PrizePicks,2026-04-14,,,10.0
Pelle Larsson,MIA,points_assists,9.5,PrizePicks,2026-04-14,,,14.5
Pelle Larsson,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.5
Tyler Herro,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.25
Moussa Diabaté,CHA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,12.5
Coby White,CHA,points,9.5,PrizePicks,2026-04-14,,,13.5
Jaime Jaquez,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.5
Kel'el Ware,MIA,rebounds,9.5,PrizePicks,2026-04-14,,,7.5
Grant Williams,CHA,points,9.5,PrizePicks,2026-04-14,,,7.5
Jaime Jaquez,MIA,points,9.5,PrizePicks,2026-04-14,,,12.25
Kel'el Ware,MIA,points,9.5,PrizePicks,2026-04-14,,,7.5
Sion James,CHA,points,9.5,PrizePicks,2026-04-14,,,7.5
Grant Williams,CHA,points_rebounds,9.5,PrizePicks,2026-04-14,,,10.5
Grant Williams,CHA,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,11.0
Kel'el Ware,MIA,rebounds_assists,9.5,PrizePicks,2026-04-14,,,9.5
Davion Mitchell,MIA,assists,9.5,PrizePicks,2026-04-14,,,6.5
Kel'el Ware,MIA,points_rebounds,9.5,PrizePicks,2026-04-14,,,14.5
Sion James,CHA,points_rebounds,9.5,PrizePicks,2026-04-14,,,7.0
Kel'el Ware,MIA,points_assists,9.5,PrizePicks,2026-04-14,,,12.0
Ryan Kalkbrenner,CHA,points_rebounds,9.5,PrizePicks,2026-04-14,,,8.5
Moussa Diabaté,CHA,points,9.5,PrizePicks,2026-04-14,,,8.75
Pelle Larsson,MIA,points,9.0,PrizePicks,2026-04-14,,,9.75
Tyler Herro,MIA,rebounds_assists,9.0,PrizePicks,2026-04-14,,,9.25
Bam Adebayo,MIA,rebounds,8.5,PrizePicks,2026-04-14,,,11.0
Brandon Miller,CHA,rebounds,8.5,PrizePicks,2026-04-14,,,5.75
Davion Mitchell,MIA,assists,8.5,PrizePicks,2026-04-14,,,6.5
LaMelo Ball,CHA,assists,8.5,PrizePicks,2026-04-14,,,8.25
Miles Bridges,CHA,rebounds,8.5,PrizePicks,2026-04-14,,,6.0
Brandon Miller,CHA,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.5
Moussa Diabaté,CHA,rebounds,8.5,PrizePicks,2026-04-14,,,10.0
Davion Mitchell,MIA,points,8.5,PrizePicks,2026-04-14,,,8.5
Andrew Wiggins,MIA,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.75
Kel'el Ware,MIA,rebounds,8.5,PrizePicks,2026-04-14,,,7.5
Pelle Larsson,MIA,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.5
Jaime Jaquez,MIA,points,8.5,PrizePicks,2026-04-14,,,12.25
Kon Knueppel,CHA,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.5
Grant Williams,CHA,points,8.5,PrizePicks,2026-04-14,,,7.5
Bam Adebayo,MIA,defensive_rebounds,8.5,PrizePicks,2026-04-14,,,8.5
Tyler Herro,MIA,rebounds_assists,8.5,PrizePicks,2026-04-14,,,9.25
Grant Williams,CHA,points_rebounds_assists,8.5,PrizePicks,2026-04-14,,,11.0
Kel'el Ware,MIA,points,8.5,PrizePicks,2026-04-14,,,7.5
Moussa Diabaté,CHA,points,8.0,PrizePicks,2026-04-14,,,8.75
LaMelo Ball,CHA,assists,8.0,PrizePicks,2026-04-14,,,8.25
Andrew Wiggins,MIA,rebounds,7.5,PrizePicks,2026-04-14,,,5.5
Bam Adebayo,MIA,rebounds,7.5,PrizePicks,2026-04-14,,,11.0
Brandon Miller,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,5.75
Davion Mitchell,MIA,assists,7.5,PrizePicks,2026-04-14,,,6.5
Davion Mitchell,MIA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
Kon Knueppel,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Kon Knueppel,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
LaMelo Ball,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Miles Bridges,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,6.0
Miles Bridges,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,11.0
Tyler Herro,MIA,rebounds,7.5,PrizePicks,2026-04-14,,,5.5
Tyler Herro,MIA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.25
Brandon Miller,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
Pelle Larsson,MIA,points,7.5,PrizePicks,2026-04-14,,,9.75
Pelle Larsson,MIA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.5
Moussa Diabaté,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,10.0
Davion Mitchell,MIA,points_rebounds,7.5,PrizePicks,2026-04-14,,,11.0
Norman Powell,MIA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,5.0
Grant Williams,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,assists,7.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.5
Ryan Kalkbrenner,CHA,rebounds,7.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,5.5
Ryan Kalkbrenner,CHA,points,7.5,PrizePicks,2026-04-14,,,4.5
Kel'el Ware,MIA,points,7.5,PrizePicks,2026-04-14,,,7.5
Coby White,CHA,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.5
Grant Williams,CHA,points,7.5,PrizePicks,2026-04-14,,,7.5
Grant Williams,CHA,points_assists,7.5,PrizePicks,2026-04-14,,,7.5
Grant Williams,CHA,points_rebounds,7.5,PrizePicks,2026-04-14,,,10.5
Moussa Diabaté,CHA,points_assists,7.5,PrizePicks,2026-04-14,,,10.5
Ryan Kalkbrenner,CHA,points_rebounds,7.5,PrizePicks,2026-04-14,,,8.5
LaMelo Ball,CHA,assists,7.5,PrizePicks,2026-04-14,,,8.25
Kel'el Ware,MIA,rebounds,7.5,PrizePicks,2026-04-14,,,7.5
Andrew Wiggins,MIA,rebounds_assists,7.0,PrizePicks,2026-04-14,,,7.75
Kel'el Ware,MIA,rebounds,7.0,PrizePicks,2026-04-14,,,7.5
Andrew Wiggins,MIA,rebounds,6.5,PrizePicks,2026-04-14,,,5.5
Brandon Miller,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,5.75
Davion Mitchell,MIA,assists,6.5,PrizePicks,2026-04-14,,,6.5
Kon Knueppel,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
LaMelo Ball,CHA,assists,6.5,PrizePicks,2026-04-14,,,8.25
Miles Bridges,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,6.0
Tyler Herro,MIA,assists,6.5,PrizePicks,2026-04-14,,,4.5
Tyler Herro,MIA,rebounds,6.5,PrizePicks,2026-04-14,,,5.5
LaMelo Ball,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Pelle Larsson,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.5
Bam Adebayo,MIA,assists,6.5,PrizePicks,2026-04-14,,,5.0
Pelle Larsson,MIA,rebounds,6.5,PrizePicks,2026-04-14,,,4.5
Davion Mitchell,MIA,points,6.5,PrizePicks,2026-04-14,,,8.5
Moussa Diabaté,CHA,points,6.5,PrizePicks,2026-04-14,,,8.75
Grant Williams,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,5.0
Grant Williams,CHA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,assists,6.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,rebounds,6.5,PrizePicks,2026-04-14,,,4.25
Jaime Jaquez,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.5
Ryan Kalkbrenner,CHA,rebounds,6.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,5.5
Ryan Kalkbrenner,CHA,points,6.5,PrizePicks,2026-04-14,,,4.5
Norman Powell,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,5.0
Coby White,CHA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.5
Kel'el Ware,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,9.5
Kel'el Ware,MIA,points,6.5,PrizePicks,2026-04-14,,,7.5
Pelle Larsson,MIA,points,6.5,PrizePicks,2026-04-14,,,9.75
Ryan Kalkbrenner,CHA,points_rebounds,6.5,PrizePicks,2026-04-14,,,8.5
Davion Mitchell,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,9.5
Tyler Herro,MIA,rebounds_assists,6.5,PrizePicks,2026-04-14,,,9.25
Davion Mitchell,MIA,assists,6.0,PrizePicks,2026-04-14,,,6.5
Moussa Diabaté,CHA,defensive_rebounds,6.0,PrizePicks,2026-04-14,,,6.0
Andrew Wiggins,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,5.5
Bam Adebayo,MIA,assists,5.5,PrizePicks,2026-04-14,,,5.0
Kon Knueppel,CHA,assists,5.5,PrizePicks,2026-04-14,,,4.0
Kon Knueppel,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
LaMelo Ball,CHA,assists,5.5,PrizePicks,2026-04-14,,,8.25
Tyler Herro,MIA,assists,5.5,PrizePicks,2026-04-14,,,4.5
Tyler Herro,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,5.5
Brandon Miller,CHA,assists,5.5,PrizePicks,2026-04-14,,,4.0
Davion Mitchell,MIA,points,5.5,PrizePicks,2026-04-14,,,8.5
LaMelo Ball,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Norman Powell,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,4.0
Pelle Larsson,MIA,assists,5.5,PrizePicks,2026-04-14,,,4.0
Pelle Larsson,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,4.5
Norman Powell,MIA,rebounds_assists,5.5,PrizePicks,2026-04-14,,,5.0
Grant Williams,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,5.0
Jaime Jaquez,MIA,assists,5.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,4.25
Ryan Kalkbrenner,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,rebounds_assists,5.5,PrizePicks,2026-04-14,,,5.5
Ryan Kalkbrenner,CHA,points,5.5,PrizePicks,2026-04-14,,,4.5
Kel'el Ware,MIA,rebounds,5.5,PrizePicks,2026-04-14,,,7.5
Sion James,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,4.0
Miles Bridges,CHA,rebounds,5.5,PrizePicks,2026-04-14,,,6.0
Davion Mitchell,MIA,assists,5.5,PrizePicks,2026-04-14,,,6.5
Pelle Larsson,MIA,points,5.5,PrizePicks,2026-04-14,,,9.75
Grant Williams,CHA,points,5.5,PrizePicks,2026-04-14,,,7.5
Moussa Diabaté,CHA,points,5.5,PrizePicks,2026-04-14,,,8.75
Coby White,CHA,assists,5.5,PrizePicks,2026-04-14,,,3.5
Kel'el Ware,MIA,points,5.5,PrizePicks,2026-04-14,,,7.5
Sion James,CHA,points,5.5,PrizePicks,2026-04-14,,,7.5
Miles Bridges,CHA,assists,5.5,PrizePicks,2026-04-14,,,3.5
Andrew Wiggins,MIA,rebounds_assists,5.5,PrizePicks,2026-04-14,,,7.75
Jaime Jaquez,MIA,rebounds_assists,5.5,PrizePicks,2026-04-14,,,7.5
Brandon Miller,CHA,rebounds,5.0,PrizePicks,2026-04-14,,,5.75
Kon Knueppel,CHA,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
LaMelo Ball,CHA,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Andrew Wiggins,MIA,assists,4.5,PrizePicks,2026-04-14,,,3.0
Bam Adebayo,MIA,assists,4.5,PrizePicks,2026-04-14,,,5.0
Brandon Miller,CHA,assists,4.5,PrizePicks,2026-04-14,,,4.0
Brandon Miller,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,5.75
Davion Mitchell,MIA,assists,4.5,PrizePicks,2026-04-14,,,6.5
Kon Knueppel,CHA,assists,4.5,PrizePicks,2026-04-14,,,4.0
Kon Knueppel,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Miles Bridges,CHA,assists,4.5,PrizePicks,2026-04-14,,,3.5
Miles Bridges,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,6.0
Davion Mitchell,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,3.0
LaMelo Ball,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Norman Powell,MIA,assists,4.5,PrizePicks,2026-04-14,,,3.0
Norman Powell,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,4.0
Pelle Larsson,MIA,assists,4.5,PrizePicks,2026-04-14,,,4.0
Pelle Larsson,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,4.5
Pelle Larsson,MIA,rebounds_assists,4.5,PrizePicks,2026-04-14,,,7.5
Tyler Herro,MIA,assists,4.5,PrizePicks,2026-04-14,,,4.5
Tyler Herro,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,5.5
Coby White,CHA,assists,4.5,PrizePicks,2026-04-14,,,3.5
Grant Williams,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,5.0
Grant Williams,CHA,rebounds_assists,4.5,PrizePicks,2026-04-14,,,5.5
Jaime Jaquez,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,4.25
Ryan Kalkbrenner,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,4.0
Coby White,CHA,rebounds,4.5,PrizePicks,2026-04-14,,,3.5
Grant Williams,CHA,points,4.5,PrizePicks,2026-04-14,,,7.5
Kel'el Ware,MIA,points,4.5,PrizePicks,2026-04-14,,,7.5
Bam Adebayo,MIA,ftm,4.5,PrizePicks,2026-04-14,,,4.5
Jaime Jaquez,MIA,assists,4.5,PrizePicks,2026-04-14,,,5.5
Coby White,CHA,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.5
Norman Powell,MIA,rebounds_assists,4.5,PrizePicks,2026-04-14,,,5.0
Kel'el Ware,MIA,rebounds,4.5,PrizePicks,2026-04-14,,,7.5
Davion Mitchell,MIA,points,4.5,PrizePicks,2026-04-14,,,8.5
Moussa Diabaté,CHA,assists,4.5,PrizePicks,2026-04-14,,,3.0
Sion James,CHA,points_rebounds,4.5,PrizePicks,2026-04-14,,,7.0
Ryan Kalkbrenner,CHA,points_rebounds,4.5,PrizePicks,2026-04-14,,,8.5
Andrew Wiggins,MIA,rebounds_assists,4.5,PrizePicks,2026-04-14,,,7.75
Moussa Diabaté,CHA,points,4.5,PrizePicks,2026-04-14,,,8.75
Sion James,CHA,fga,4.0,PrizePicks,2026-04-14,,,4.0
Moussa Diabaté,CHA,offensive_rebounds,4.0,PrizePicks,2026-04-14,,,4.0
Jaime Jaquez,MIA,rebounds,4.0,PrizePicks,2026-04-14,,,4.25
Andrew Wiggins,MIA,assists,3.5,PrizePicks,2026-04-14,,,3.0
Andrew Wiggins,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,5.5
Brandon Miller,CHA,assists,3.5,PrizePicks,2026-04-14,,,4.0
Brandon Miller,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,5.75
Kon Knueppel,CHA,assists,3.5,PrizePicks,2026-04-14,,,4.0
Kon Knueppel,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
LaMelo Ball,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Miles Bridges,CHA,assists,3.5,PrizePicks,2026-04-14,,,3.5
Norman Powell,MIA,assists,3.5,PrizePicks,2026-04-14,,,3.0
Tyler Herro,MIA,assists,3.5,PrizePicks,2026-04-14,,,4.5
Tyler Herro,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,5.5
Davion Mitchell,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,3.0
Moussa Diabaté,CHA,assists,3.5,PrizePicks,2026-04-14,,,3.0
Norman Powell,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,4.0
Pelle Larsson,MIA,assists,3.5,PrizePicks,2026-04-14,,,4.0
Miles Bridges,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,6.0
Pelle Larsson,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,4.5
Bam Adebayo,MIA,steals,3.5,PrizePicks,2026-04-14,,,2.0
Coby White,CHA,assists,3.5,PrizePicks,2026-04-14,,,3.5
Jaime Jaquez,MIA,rebounds,3.5,PrizePicks,2026-04-14,,,4.25
LaMelo Ball,CHA,turnovers,3.5,PrizePicks,2026-04-14,,,3.5
Sion James,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,4.0
Sion James,CHA,rebounds_assists,3.5,PrizePicks,2026-04-14,,,5.5
Ryan Kalkbrenner,CHA,points,3.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,assists,3.5,PrizePicks,2026-04-14,,,2.0
Coby White,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,3.5
Norman Powell,MIA,rebounds_assists,3.5,PrizePicks,2026-04-14,,,5.0
Ryan Kalkbrenner,CHA,rebounds,3.5,PrizePicks,2026-04-14,,,4.5
Grant Williams,CHA,rebounds_assists,3.5,PrizePicks,2026-04-14,,,5.5
Norman Powell,MIA,ftm,3.5,PrizePicks,2026-04-14,,,3.5
Coby White,CHA,ftm,3.0,PrizePicks,2026-04-14,,,3.0
Bam Adebayo,MIA,assists,2.5,PrizePicks,2026-04-14,,,5.0
Brandon Miller,CHA,assists,2.5,PrizePicks,2026-04-14,,,4.0
Kon Knueppel,CHA,assists,2.5,PrizePicks,2026-04-14,,,4.0
Norman Powell,MIA,assists,2.5,PrizePicks,2026-04-14,,,3.0
Tyler Herro,MIA,assists,2.5,PrizePicks,2026-04-14,,,4.5
Andrew Wiggins,MIA,assists,2.5,PrizePicks,2026-04-14,,,3.0
Miles Bridges,CHA,assists,2.5,PrizePicks,2026-04-14,,,3.5
Moussa Diabaté,CHA,assists,2.5,PrizePicks,2026-04-14,,,3.0
Pelle Larsson,MIA,rebounds,2.5,PrizePicks,2026-04-14,,,4.5
Davion Mitchell,MIA,rebounds,2.5,PrizePicks,2026-04-14,,,3.0
Andrew Wiggins,MIA,steals,2.5,PrizePicks,2026-04-14,,,1.5
Bam Adebayo,MIA,steals,2.5,PrizePicks,2026-04-14,,,2.0
Brandon Miller,CHA,steals,2.5,PrizePicks,2026-04-14,,,1.5
Davion Mitchell,MIA,steals,2.5,PrizePicks,2026-04-14,,,1.5
LaMelo Ball,CHA,steals,2.5,PrizePicks,2026-04-14,,,1.5
Norman Powell,MIA,steals,2.5,PrizePicks,2026-04-14,,,1.5
Andrew Wiggins,MIA,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Bam Adebayo,MIA,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Moussa Diabaté,CHA,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.5
Brandon Miller,CHA,ftm,2.5,PrizePicks,2026-04-14,,,2.5
Coby White,CHA,assists,2.5,PrizePicks,2026-04-14,,,3.5
Grant Williams,CHA,assists,2.5,PrizePicks,2026-04-14,,,1.5
Grant Williams,CHA,rebounds,2.5,PrizePicks,2026-04-14,,,5.0
Jaime Jaquez,MIA,rebounds,2.5,PrizePicks,2026-04-14,,,4.25
LaMelo Ball,CHA,ftm,2.5,PrizePicks,2026-04-14,,,2.5
Sion James,CHA,assists,2.5,PrizePicks,2026-04-14,,,2.0
Tyler Herro,MIA,steals,2.5,PrizePicks,2026-04-14,,,1.5
Kon Knueppel,CHA,ftm,2.5,PrizePicks,2026-04-14,,,2.0
Ryan Kalkbrenner,CHA,rebounds,2.5,PrizePicks,2026-04-14,,,4.5
Bam Adebayo,MIA,offensive_rebounds,2.5,PrizePicks,2026-04-14,,,2.5
Jaime Jaquez,MIA,assists,2.5,PrizePicks,2026-04-14,,,5.5
Ryan Kalkbrenner,CHA,points,2.5,PrizePicks,2026-04-14,,,4.5
Sion James,CHA,rebounds_assists,2.5,PrizePicks,2026-04-14,,,5.5
Andrew Wiggins,MIA,rebounds,2.5,PrizePicks,2026-04-14,,,5.5
Kel'el Ware,MIA,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Kel'el Ware,MIA,assists,2.5,PrizePicks,2026-04-14,,,1.5
Norman Powell,MIA,rebounds_assists,2.5,PrizePicks,2026-04-14,,,5.0
Andrew Wiggins,MIA,assists,1.5,PrizePicks,2026-04-14,,,3.0
Davion Mitchell,MIA,rebounds,1.5,PrizePicks,2026-04-14,,,3.0
Moussa Diabaté,CHA,assists,1.5,PrizePicks,2026-04-14,,,3.0
